date,plant_id,sku_id,sales_units,net_sales_mxn,promo_flag,price_mxn
2025-08-27,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4822,196932.71,0,40.84
2025-08-28,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4680,191133.36,0,40.84
2025-08-29,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3809,155561.32,0,40.84
2025-08-30,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3863,157766.7,0,40.84
2025-08-31,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3945,161115.62,0,40.84
2025-09-01,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4226,172591.79,0,40.84
2025-09-02,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4271,174429.61,0,40.84
2025-09-03,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4150,169487.92,0,40.84
2025-09-04,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4473,182679.39,0,40.84
2025-09-05,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3405,139061.77,0,40.84
2025-09-06,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3642,148740.96,0,40.84
2025-09-07,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3025,123542.4,0,40.84
2025-09-08,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3685,150497.1,0,40.84
2025-09-09,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4137,168956.99,0,40.84
2025-09-10,MX-VMX,SKU-danone-natural-familiar-sin-azucar,6297,257172.39,1,40.84
2025-09-11,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4545,185619.9,0,40.84
2025-09-12,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3776,154213.58,0,40.84
2025-09-13,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3946,161156.46,0,40.84
2025-09-14,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4080,166629.08,0,40.84
2025-09-15,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4080,166629.08,0,40.84
2025-09-16,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3964,161891.59,0,40.84
2025-09-17,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4463,182270.98,0,40.84
2025-09-18,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4282,174878.86,0,40.84
2025-09-19,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3568,145718.77,0,40.84
2025-09-20,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3845,157031.58,0,40.84
2025-09-21,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3902,159359.48,0,40.84
2025-09-22,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4288,175123.9,0,40.84
2025-09-23,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4565,186436.71,0,40.84
2025-09-24,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4812,196524.3,0,40.84
2025-09-25,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4262,174062.05,0,40.84
2025-09-26,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4029,164546.22,0,40.84
2025-09-27,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3623,147964.99,0,40.84
2025-09-28,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3644,148822.64,0,40.84
2025-09-29,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4592,187539.4,0,40.84
2025-09-30,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3742,152825.01,0,40.84
2025-10-01,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4875,199097.25,0,40.84
2025-10-02,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4117,168140.18,0,40.84
2025-10-03,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3734,152498.28,0,40.84
2025-10-04,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3827,156296.45,0,40.84
2025-10-05,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3374,137795.72,0,40.84
2025-10-06,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3885,158665.19,0,40.84
2025-10-07,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4177,170590.61,0,40.84
2025-10-08,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4483,183087.79,0,40.84
2025-10-09,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4060,165812.27,0,40.84
2025-10-10,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4489,183332.83,0,40.84
2025-10-11,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4295,175409.78,0,40.84
2025-10-12,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3216,131342.93,0,40.84
2025-10-13,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4345,177451.81,0,40.84
2025-10-14,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4798,195952.54,0,40.84
2025-10-15,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4770,194809.0,0,40.84
2025-10-16,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4118,168181.02,0,40.84
2025-10-17,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3909,159645.37,0,40.84
2025-10-18,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3537,144452.71,0,40.84
2025-10-19,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3715,151722.32,0,40.84
2025-10-20,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3767,153846.02,0,40.84
2025-10-21,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4457,182025.94,0,40.84
2025-10-22,MX-VMX,SKU-danone-natural-familiar-sin-azucar,5148,210246.7,1,40.84
2025-10-23,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4285,175001.38,0,40.84
2025-10-24,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3595,146821.46,0,40.84
2025-10-25,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3831,156459.81,0,40.84
2025-10-26,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3641,148700.12,0,40.84
2025-10-27,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4276,174633.81,0,40.84
2025-10-28,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4896,199954.9,0,40.84
2025-10-29,MX-VMX,SKU-danone-natural-familiar-sin-azucar,5171,211186.03,0,40.84
2025-10-30,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3481,142165.65,0,40.84
2025-10-31,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3734,152498.28,0,40.84
2025-11-01,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3684,150456.26,0,40.84
2025-11-02,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4000,163361.85,0,40.84
2025-11-03,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3633,148373.4,0,40.84
2025-11-04,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4160,169896.32,0,40.84
2025-11-05,MX-VMX,SKU-danone-natural-familiar-sin-azucar,5934,242347.3,1,40.84
2025-11-06,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4401,179738.87,0,40.84
2025-11-07,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4129,168630.27,0,40.84
2025-11-08,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3917,159972.09,0,40.84
2025-11-09,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3969,162095.79,0,40.84
2025-11-10,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4258,173898.69,0,40.84
2025-11-11,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4543,185538.22,0,40.84
2025-11-12,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4849,198035.4,0,40.84
2025-11-13,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3594,146780.62,0,40.84
2025-11-14,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4512,184272.16,0,40.84
2025-11-15,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3121,127463.08,0,40.84
2025-11-16,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3537,144452.71,0,40.84
2025-11-17,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4125,168466.9,0,40.84
2025-11-18,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4774,194972.36,0,40.84
2025-11-19,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3507,143227.5,0,40.84
2025-11-20,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4377,178758.7,0,40.84
2025-11-21,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4278,174715.5,0,40.84
2025-11-22,MX-VMX,SKU-danone-natural-familiar-sin-azucar,5237,213881.5,1,40.84
2025-11-23,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3662,149557.77,0,40.84
2025-11-24,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4107,167731.78,0,40.84
2025-11-25,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4315,176226.59,0,40.84
2025-11-26,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4476,182801.91,0,40.84
2025-11-27,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4032,164668.74,0,40.84
2025-11-28,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3743,152865.85,0,40.84
2025-11-29,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3935,160707.22,0,40.84
2025-11-30,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3926,160339.65,0,40.84
2025-12-01,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4382,178962.9,0,40.84
2025-12-02,MX-VMX,SKU-danone-natural-familiar-sin-azucar,5909,241326.29,1,40.84
2025-12-03,MX-VMX,SKU-danone-natural-familiar-sin-azucar,6249,255212.05,1,40.84
2025-12-04,MX-VMX,SKU-danone-natural-familiar-sin-azucar,6020,245859.58,1,40.84
2025-12-05,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3475,141920.6,0,40.84
2025-12-06,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3549,144942.8,0,40.84
2025-12-07,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3820,156010.56,0,40.84
2025-12-08,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4216,172183.39,0,40.84
2025-12-09,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4311,176063.23,0,40.84
2025-12-10,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4976,203222.14,0,40.84
2025-12-11,MX-VMX,SKU-danone-natural-familiar-sin-azucar,5109,208653.92,0,40.84
2025-12-12,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4105,167650.1,0,40.84
2025-12-13,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3842,156909.05,0,40.84
2025-12-14,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4164,170059.68,0,40.84
2025-12-15,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3599,146984.82,0,40.84
2025-12-16,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4573,186763.43,0,40.84
2025-12-17,MX-VMX,SKU-danone-natural-familiar-sin-azucar,5010,204610.71,0,40.84
2025-12-18,MX-VMX,SKU-danone-natural-familiar-sin-azucar,5355,218700.67,1,40.84
2025-12-19,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3654,149231.05,0,40.84
2025-12-20,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3766,153805.18,0,40.84
2025-12-21,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3887,158746.88,0,40.84
2025-12-22,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3930,160503.01,0,40.84
2025-12-23,MX-VMX,SKU-danone-natural-familiar-sin-azucar,5338,218006.39,0,40.84
2025-12-24,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4476,182801.91,0,40.84
2025-12-25,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4017,164056.14,0,40.84
2025-12-26,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4028,164505.38,0,40.84
2025-12-27,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4108,167772.62,0,40.84
2025-12-28,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3918,160012.93,0,40.84
2025-12-29,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4411,180147.28,0,40.84
2025-12-30,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4260,173980.37,0,40.84
2025-12-31,MX-VMX,SKU-danone-natural-familiar-sin-azucar,6666,272242.52,1,40.84
2026-01-01,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4633,189213.86,0,40.84
2026-01-02,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4407,179983.92,0,40.84
2026-01-03,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3949,161278.98,0,40.84
2026-01-04,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4179,170672.29,0,40.84
2026-01-05,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3956,161564.87,0,40.84
2026-01-06,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4407,179983.92,0,40.84
2026-01-07,MX-VMX,SKU-danone-natural-familiar-sin-azucar,5174,211308.55,0,40.84
2026-01-08,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4996,204038.95,0,40.84
2026-01-09,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3699,151068.87,0,40.84
2026-01-10,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3920,160094.61,0,40.84
2026-01-11,MX-VMX,SKU-danone-natural-familiar-sin-azucar,3791,154826.19,0,40.84
2026-01-12,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4023,164301.18,0,40.84
2026-01-13,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4700,191950.17,0,40.84
2026-01-14,MX-VMX,SKU-danone-natural-familiar-sin-azucar,5106,208531.4,0,40.84
2026-01-15,MX-VMX,SKU-danone-natural-familiar-sin-azucar,4610,188274.53,0,40.84
2025-07-20,MX-VMX,SKU-danone-natural-con-fermentos,3092,74313.11,0,24.03
2025-07-21,MX-VMX,SKU-danone-natural-con-fermentos,3312,79600.59,0,24.03
2025-07-22,MX-VMX,SKU-danone-natural-con-fermentos,3763,90439.92,0,24.03
2025-07-23,MX-VMX,SKU-danone-natural-con-fermentos,3579,86017.67,0,24.03
2025-07-24,MX-VMX,SKU-danone-natural-con-fermentos,4768,114594.09,1,24.03
2025-07-25,MX-VMX,SKU-danone-natural-con-fermentos,3367,80922.46,0,24.03
2025-07-26,MX-VMX,SKU-danone-natural-con-fermentos,3326,79937.07,0,24.03
2025-07-27,MX-VMX,SKU-danone-natural-con-fermentos,3674,88300.9,0,24.03
2025-07-28,MX-VMX,SKU-danone-natural-con-fermentos,3823,91881.96,0,24.03
2025-07-29,MX-VMX,SKU-danone-natural-con-fermentos,4024,96712.79,0,24.03
2025-07-30,MX-VMX,SKU-danone-natural-con-fermentos,3325,79913.03,0,24.03
2025-07-31,MX-VMX,SKU-danone-natural-con-fermentos,3887,93420.14,0,24.03
2025-08-01,MX-VMX,SKU-danone-natural-con-fermentos,3920,94213.26,0,24.03
2025-08-02,MX-VMX,SKU-danone-natural-con-fermentos,2470,59363.97,0,24.03
2025-08-03,MX-VMX,SKU-danone-natural-con-fermentos,3509,84335.29,0,24.03
2025-08-04,MX-VMX,SKU-danone-natural-con-fermentos,3565,85681.19,0,24.03
2025-08-05,MX-VMX,SKU-danone-natural-con-fermentos,3632,87291.47,0,24.03
2025-08-06,MX-VMX,SKU-danone-natural-con-fermentos,4225,101543.63,0,24.03
2025-08-07,MX-VMX,SKU-danone-natural-con-fermentos,4294,103201.97,0,24.03
2025-08-08,MX-VMX,SKU-danone-natural-con-fermentos,3682,88493.17,0,24.03
2025-08-09,MX-VMX,SKU-danone-natural-con-fermentos,3176,76331.97,0,24.03
2025-08-10,MX-VMX,SKU-danone-natural-con-fermentos,3094,74361.18,0,24.03
2025-08-11,MX-VMX,SKU-danone-natural-con-fermentos,3675,88324.93,0,24.03
2025-08-12,MX-VMX,SKU-danone-natural-con-fermentos,4195,100822.61,0,24.03
2025-08-13,MX-VMX,SKU-danone-natural-con-fermentos,3871,93035.59,0,24.03
2025-08-14,MX-VMX,SKU-danone-natural-con-fermentos,3713,89238.22,0,24.03
2025-08-15,MX-VMX,SKU-danone-natural-con-fermentos,4275,102745.33,0,24.03
2025-08-16,MX-VMX,SKU-danone-natural-con-fermentos,3578,85993.63,0,24.03
2025-08-17,MX-VMX,SKU-danone-natural-con-fermentos,3677,88373.0,0,24.03
2025-08-18,MX-VMX,SKU-danone-natural-con-fermentos,4086,98202.9,1,24.03
2025-08-19,MX-VMX,SKU-danone-natural-con-fermentos,3722,89454.53,0,24.03
2025-08-20,MX-VMX,SKU-danone-natural-con-fermentos,4043,97169.44,0,24.03
2025-08-21,MX-VMX,SKU-danone-natural-con-fermentos,3518,84551.59,0,24.03
2025-08-22,MX-VMX,SKU-danone-natural-con-fermentos,3959,95150.58,0,24.03
2025-08-23,MX-VMX,SKU-danone-natural-con-fermentos,3688,88637.37,0,24.03
2025-08-24,MX-VMX,SKU-danone-natural-con-fermentos,3243,77942.24,0,24.03
2025-08-25,MX-VMX,SKU-danone-natural-con-fermentos,4203,101014.88,0,24.03
2025-08-26,MX-VMX,SKU-danone-natural-con-fermentos,3968,95366.89,0,24.03
2025-08-27,MX-VMX,SKU-danone-natural-con-fermentos,4882,117333.96,0,24.03
2025-08-28,MX-VMX,SKU-danone-natural-con-fermentos,3892,93540.31,0,24.03
2025-08-29,MX-VMX,SKU-danone-natural-con-fermentos,4675,112358.93,1,24.03
2025-08-30,MX-VMX,SKU-danone-natural-con-fermentos,3707,89094.02,0,24.03
2025-08-31,MX-VMX,SKU-danone-natural-con-fermentos,3757,90295.72,0,24.03
2025-09-01,MX-VMX,SKU-danone-natural-con-fermentos,3852,92578.95,0,24.03
2025-09-02,MX-VMX,SKU-danone-natural-con-fermentos,3948,94886.21,0,24.03
2025-09-03,MX-VMX,SKU-danone-natural-con-fermentos,4236,101808.0,0,24.03
2025-09-04,MX-VMX,SKU-danone-natural-con-fermentos,3618,86954.99,0,24.03
2025-09-05,MX-VMX,SKU-danone-natural-con-fermentos,3596,86426.24,0,24.03
2025-09-06,MX-VMX,SKU-danone-natural-con-fermentos,3057,73471.92,0,24.03
2025-09-07,MX-VMX,SKU-danone-natural-con-fermentos,2941,70683.98,0,24.03
2025-09-08,MX-VMX,SKU-danone-natural-con-fermentos,3738,89839.07,0,24.03
2025-09-09,MX-VMX,SKU-danone-natural-con-fermentos,5598,134542.3,1,24.03
2025-09-10,MX-VMX,SKU-danone-natural-con-fermentos,4396,105653.44,0,24.03
2025-09-11,MX-VMX,SKU-danone-natural-con-fermentos,3869,92987.53,0,24.03
2025-09-12,MX-VMX,SKU-danone-natural-con-fermentos,4073,97890.46,0,24.03
2025-09-13,MX-VMX,SKU-danone-natural-con-fermentos,3221,77413.5,0,24.03
2025-09-14,MX-VMX,SKU-danone-natural-con-fermentos,2920,70179.26,0,24.03
2025-09-15,MX-VMX,SKU-danone-natural-con-fermentos,3092,74313.11,0,24.03
2025-09-16,MX-VMX,SKU-danone-natural-con-fermentos,3660,87964.42,0,24.03
2025-09-17,MX-VMX,SKU-danone-natural-con-fermentos,4387,105437.13,0,24.03
2025-09-18,MX-VMX,SKU-danone-natural-con-fermentos,3719,89382.43,0,24.03
2025-09-19,MX-VMX,SKU-danone-natural-con-fermentos,3728,89598.73,0,24.03
2025-09-20,MX-VMX,SKU-danone-natural-con-fermentos,4862,116853.28,1,24.03
2025-09-21,MX-VMX,SKU-danone-natural-con-fermentos,3165,76067.59,0,24.03
2025-09-22,MX-VMX,SKU-danone-natural-con-fermentos,3912,94020.99,0,24.03
2025-09-23,MX-VMX,SKU-danone-natural-con-fermentos,4241,101928.17,0,24.03
2025-09-24,MX-VMX,SKU-danone-natural-con-fermentos,3857,92699.12,0,24.03
2025-09-25,MX-VMX,SKU-danone-natural-con-fermentos,4368,104980.49,0,24.03
2025-09-26,MX-VMX,SKU-danone-natural-con-fermentos,3533,84912.1,0,24.03
2025-09-27,MX-VMX,SKU-danone-natural-con-fermentos,3310,79552.52,0,24.03
2025-09-28,MX-VMX,SKU-danone-natural-con-fermentos,4081,98082.73,0,24.03
2025-09-29,MX-VMX,SKU-danone-natural-con-fermentos,3949,94910.24,0,24.03
2025-09-30,MX-VMX,SKU-danone-natural-con-fermentos,4393,105581.34,0,24.03
2025-10-01,MX-VMX,SKU-danone-natural-con-fermentos,4619,111013.02,0,24.03
2025-10-02,MX-VMX,SKU-danone-natural-con-fermentos,3759,90343.79,0,24.03
2025-10-03,MX-VMX,SKU-danone-natural-con-fermentos,5065,121732.18,1,24.03
2025-10-04,MX-VMX,SKU-danone-natural-con-fermentos,3297,79240.08,0,24.03
2025-10-05,MX-VMX,SKU-danone-natural-con-fermentos,3359,80730.19,0,24.03
2025-10-06,MX-VMX,SKU-danone-natural-con-fermentos,3730,89646.8,0,24.03
2025-10-07,MX-VMX,SKU-danone-natural-con-fermentos,3910,93972.92,0,24.03
2025-10-08,MX-VMX,SKU-danone-natural-con-fermentos,4467,107359.85,0,24.03
2025-10-09,MX-VMX,SKU-danone-natural-con-fermentos,4073,97890.46,0,24.03
2025-10-10,MX-VMX,SKU-danone-natural-con-fermentos,3516,84503.53,0,24.03
2025-10-11,MX-VMX,SKU-danone-natural-con-fermentos,3642,87531.81,0,24.03
2025-10-12,MX-VMX,SKU-danone-natural-con-fermentos,4372,105076.62,1,24.03
2025-10-13,MX-VMX,SKU-danone-natural-con-fermentos,3735,89766.97,0,24.03
2025-10-14,MX-VMX,SKU-danone-natural-con-fermentos,4155,99861.25,0,24.03
2025-10-15,MX-VMX,SKU-danone-natural-con-fermentos,4372,105076.62,0,24.03
2025-10-16,MX-VMX,SKU-danone-natural-con-fermentos,4137,99428.64,0,24.03
2025-10-17,MX-VMX,SKU-danone-natural-con-fermentos,3574,85897.5,0,24.03
2025-10-18,MX-VMX,SKU-danone-natural-con-fermentos,3711,89190.15,0,24.03
2025-10-19,MX-VMX,SKU-danone-natural-con-fermentos,3490,83878.64,0,24.03
2025-10-20,MX-VMX,SKU-danone-natural-con-fermentos,3655,87844.25,0,24.03
2025-10-21,MX-VMX,SKU-danone-natural-con-fermentos,3674,88300.9,0,24.03
2025-10-22,MX-VMX,SKU-danone-natural-con-fermentos,4574,109931.49,0,24.03
2025-10-23,MX-VMX,SKU-danone-natural-con-fermentos,4039,97073.3,0,24.03
2025-10-24,MX-VMX,SKU-danone-natural-con-fermentos,3765,90487.99,0,24.03
2025-10-25,MX-VMX,SKU-danone-natural-con-fermentos,3788,91040.77,0,24.03
2025-10-26,MX-VMX,SKU-danone-natural-con-fermentos,3437,82604.84,0,24.03
2025-10-27,MX-VMX,SKU-danone-natural-con-fermentos,3453,82989.38,0,24.03
2025-10-28,MX-VMX,SKU-danone-natural-con-fermentos,4210,101183.12,0,24.03
2025-10-29,MX-VMX,SKU-danone-natural-con-fermentos,4370,105028.56,0,24.03
2025-10-30,MX-VMX,SKU-danone-natural-con-fermentos,3973,95487.06,0,24.03
2025-10-31,MX-VMX,SKU-danone-natural-con-fermentos,4163,100053.52,0,24.03
2025-11-01,MX-VMX,SKU-danone-natural-con-fermentos,2817,67703.76,0,24.03
2025-11-02,MX-VMX,SKU-danone-natural-con-fermentos,3916,94117.12,0,24.03
2025-11-03,MX-VMX,SKU-danone-natural-con-fermentos,4149,99717.04,0,24.03
2025-11-04,MX-VMX,SKU-danone-natural-con-fermentos,4365,104908.39,0,24.03
2025-11-05,MX-VMX,SKU-danone-natural-con-fermentos,3145,75586.91,0,24.03
2025-11-06,MX-VMX,SKU-danone-natural-con-fermentos,4501,108177.01,0,24.03
2025-11-07,MX-VMX,SKU-danone-natural-con-fermentos,3438,82628.87,0,24.03
2025-11-08,MX-VMX,SKU-danone-natural-con-fermentos,4294,103201.97,1,24.03
2025-11-09,MX-VMX,SKU-danone-natural-con-fermentos,3566,85705.22,0,24.03
2025-11-10,MX-VMX,SKU-danone-natural-con-fermentos,4053,97409.78,0,24.03
2025-11-11,MX-VMX,SKU-danone-natural-con-fermentos,4452,106999.34,0,24.03
2025-11-12,MX-VMX,SKU-danone-natural-con-fermentos,4623,111109.16,0,24.03
2025-11-13,MX-VMX,SKU-danone-natural-con-fermentos,4373,105100.66,0,24.03
2025-11-14,MX-VMX,SKU-danone-natural-con-fermentos,4864,116901.35,1,24.03
2025-11-15,MX-VMX,SKU-danone-natural-con-fermentos,3675,88324.93,0,24.03
2025-11-16,MX-VMX,SKU-danone-natural-con-fermentos,3318,79744.79,0,24.03
2025-11-17,MX-VMX,SKU-danone-natural-con-fermentos,3710,89166.12,0,24.03
2025-11-18,MX-VMX,SKU-danone-natural-con-fermentos,4564,109691.15,0,24.03
2025-11-19,MX-VMX,SKU-danone-natural-con-fermentos,4630,111277.4,0,24.03
2025-11-20,MX-VMX,SKU-danone-natural-con-fermentos,4368,104980.49,0,24.03
2025-11-21,MX-VMX,SKU-danone-natural-con-fermentos,3632,87291.47,0,24.03
2025-11-22,MX-VMX,SKU-danone-natural-con-fermentos,4857,116733.11,1,24.03
2025-11-23,MX-VMX,SKU-danone-natural-con-fermentos,3317,79720.76,0,24.03
2025-11-24,MX-VMX,SKU-danone-natural-con-fermentos,4312,103634.58,0,24.03
2025-11-25,MX-VMX,SKU-danone-natural-con-fermentos,4194,100798.57,0,24.03
2025-11-26,MX-VMX,SKU-danone-natural-con-fermentos,4952,119016.34,0,24.03
2025-11-27,MX-VMX,SKU-danone-natural-con-fermentos,3647,87651.98,0,24.03
2025-11-28,MX-VMX,SKU-danone-natural-con-fermentos,4347,104475.77,0,24.03
2025-11-29,MX-VMX,SKU-danone-natural-con-fermentos,3493,83950.74,0,24.03
2025-11-30,MX-VMX,SKU-danone-natural-con-fermentos,3565,85681.19,0,24.03
2025-12-01,MX-VMX,SKU-danone-natural-con-fermentos,4054,97433.81,0,24.03
2025-12-02,MX-VMX,SKU-danone-natural-con-fermentos,4067,97746.26,0,24.03
2025-12-03,MX-VMX,SKU-danone-natural-con-fermentos,5522,132715.72,1,24.03
2025-12-04,MX-VMX,SKU-danone-natural-con-fermentos,3929,94429.57,0,24.03
2025-12-05,MX-VMX,SKU-danone-natural-con-fermentos,3616,86906.92,0,24.03
2025-12-06,MX-VMX,SKU-danone-natural-con-fermentos,3758,90319.75,0,24.03
2025-12-07,MX-VMX,SKU-danone-natural-con-fermentos,4342,104355.6,1,24.03
2025-12-08,MX-VMX,SKU-danone-natural-con-fermentos,3768,90560.09,0,24.03
2025-12-09,MX-VMX,SKU-danone-natural-con-fermentos,3856,92675.08,0,24.03
2025-12-10,MX-VMX,SKU-danone-natural-con-fermentos,4235,101783.97,0,24.03
2025-12-11,MX-VMX,SKU-danone-natural-con-fermentos,4639,111493.7,0,24.03
2025-12-12,MX-VMX,SKU-danone-natural-con-fermentos,4546,109258.54,1,24.03
2025-12-13,MX-VMX,SKU-danone-natural-con-fermentos,3425,82316.43,0,24.03
2025-12-14,MX-VMX,SKU-danone-natural-con-fermentos,3776,90752.36,0,24.03
2025-12-15,MX-VMX,SKU-danone-natural-con-fermentos,4958,119160.55,1,24.03
2025-12-16,MX-VMX,SKU-danone-natural-con-fermentos,5132,123342.46,0,24.03
2025-12-17,MX-VMX,SKU-danone-natural-con-fermentos,4380,105268.9,0,24.03
2025-12-18,MX-VMX,SKU-danone-natural-con-fermentos,4335,104187.37,0,24.03
2025-12-19,MX-VMX,SKU-danone-natural-con-fermentos,4167,100149.66,0,24.03
2025-12-20,MX-VMX,SKU-danone-natural-con-fermentos,3928,94405.53,0,24.03
2025-12-21,MX-VMX,SKU-danone-natural-con-fermentos,3809,91545.49,0,24.03
