date,plant_id,sku_id,opening_stock_units,production_units,inbound_transfers_units,outbound_transfers_units,sales_units,scrap_units,closing_stock_units,stockout_flag
2025-08-28,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,212876,9511,1693,753,11984,72,211271,0
2025-08-29,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,211271,7898,2289,1126,10694,68,209570,0
2025-08-30,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,209570,6485,1510,423,8339,77,208726,0
2025-08-31,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,208726,8923,850,1577,9806,20,207096,0
2025-09-01,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,207096,10775,472,156,11689,6,206492,0
2025-09-02,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,206492,9254,1962,643,13088,120,203857,0
2025-09-03,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,203857,10763,2231,468,10961,23,205399,0
2025-09-04,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,205399,11297,2288,795,12555,69,205565,0
2025-09-05,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,205565,9689,1638,839,11249,52,204752,0
2025-09-06,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,204752,8668,1158,1306,9154,6,204112,0
2025-09-07,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,204112,7871,2083,606,9160,43,204257,0
2025-09-08,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,204257,9843,968,912,11231,18,202907,0
2025-09-09,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,202907,9840,2086,15,10981,66,203771,0
2025-09-10,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,203771,13797,1113,894,12083,16,205688,0
2025-09-11,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,205688,11146,1155,1276,10951,13,205749,0
2025-09-12,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,205749,6572,777,289,8954,73,203782,0
2025-09-13,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,203782,8423,2673,110,8091,23,206654,0
2025-09-14,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,206654,11638,294,812,10239,67,207468,0
2025-09-15,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,207468,8359,2146,1414,10418,41,206100,0
2025-09-16,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,206100,11426,1467,1128,11237,50,206578,0
2025-09-17,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,206578,9035,897,489,12632,116,203273,0
2025-09-18,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,203273,14497,2498,9,16157,102,204000,0
2025-09-19,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,204000,11992,123,776,13244,50,202045,0
2025-09-20,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,202045,7613,217,1311,9565,58,198941,0
2025-09-21,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,198941,10086,2505,20,10443,56,201013,0
2025-09-22,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,201013,10957,1244,783,9708,6,202717,0
2025-09-23,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,202717,12148,2107,230,11948,76,204718,0
2025-09-24,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,204718,10828,1562,1119,12474,12,203503,0
2025-09-25,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,203503,10002,2330,281,11973,77,203504,0
2025-09-26,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,203504,9468,1728,1303,8796,43,204558,0
2025-09-27,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,204558,10114,1873,567,9219,47,206712,0
2025-09-28,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,206712,9238,2178,279,9321,92,208436,0
2025-09-29,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,208436,8414,1503,28,10960,48,207317,0
2025-09-30,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,207317,8534,194,909,12171,55,202910,0
2025-10-01,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,202910,9729,2575,581,13355,99,201179,0
2025-10-02,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,201179,12337,2514,1132,10888,1,204009,0
2025-10-03,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,204009,9862,230,708,9978,91,203324,0
2025-10-04,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,203324,8066,1950,470,10703,17,202150,0
2025-10-05,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,202150,8279,1123,1336,10246,52,199918,0
2025-10-06,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,199918,13316,486,421,15528,146,197625,0
2025-10-07,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,197625,9573,901,810,11972,54,195263,0
2025-10-08,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,195263,11756,44,1367,14034,10,191652,0
2025-10-09,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,191652,10671,849,1512,10111,50,191499,0
2025-10-10,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,191499,6408,1432,1509,9087,3,188740,0
2025-10-11,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,188740,9336,1934,109,10304,24,189573,0
2025-10-12,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,189573,7830,1540,1352,10943,39,186609,0
2025-10-13,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,186609,12121,1454,1437,16158,95,182494,0
2025-10-14,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,182494,9952,601,566,12471,10,180000,0
2025-10-15,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,180000,12265,2688,1333,12995,71,180554,0
2025-10-16,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,180554,12006,1596,1326,10776,19,182035,0
2025-10-17,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,182035,7394,2399,383,9400,52,181993,0
2025-10-18,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,181993,8305,1678,757,10435,85,180699,0
2025-10-19,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,180699,14010,652,849,13390,131,180991,0
2025-10-20,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,180991,10207,1213,72,10914,63,181362,0
2025-10-21,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,181362,13527,2508,1179,12025,40,184153,0
2025-10-22,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,184153,12567,1532,919,12177,99,185057,0
2025-10-23,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,185057,10035,1605,998,12441,115,183143,0
2025-10-24,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,183143,8113,1324,436,11413,95,180636,0
2025-10-25,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,180636,8508,773,1122,10179,28,178588,0
2025-10-26,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,178588,9371,90,591,10635,74,176749,0
2025-10-27,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,176749,10668,393,1361,11247,37,175165,0
2025-10-28,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,175165,12281,2329,242,11215,102,178216,0
2025-10-29,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,178216,9229,1145,279,12568,14,175729,0
2025-10-30,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,175729,7517,0,1314,10008,26,171898,0
2025-10-31,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,171898,7882,614,93,11195,5,169101,0
2025-11-01,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,169101,9314,36,1435,8808,17,168191,0
2025-11-02,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,168191,11480,2095,406,10172,29,171159,0
2025-11-03,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,171159,8274,608,408,10057,60,169516,0
2025-11-04,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,169516,12078,584,1406,12141,93,168538,0
2025-11-05,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,168538,10857,410,661,11800,45,167299,0
2025-11-06,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,167299,14085,2387,59,12742,0,170970,0
2025-11-07,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,170970,11164,309,333,10655,100,171355,0
2025-11-08,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,171355,7997,2321,273,9273,63,172064,0
2025-11-09,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,172064,10440,2034,484,10629,14,173411,0
2025-11-10,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,173411,7908,1884,1100,10770,1,171332,0
2025-11-11,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,171332,11611,400,65,11975,61,171242,0
2025-11-12,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,171242,8744,1488,1190,10908,100,169276,0
2025-11-13,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,169276,9133,1168,271,10698,77,168531,0
2025-11-14,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,168531,10611,1947,734,9914,55,170386,0
2025-11-15,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,170386,8287,2034,1097,10373,95,169142,0
2025-11-16,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,169142,13951,2072,830,14602,121,169612,0
2025-11-17,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,169612,9726,1286,240,10058,80,170246,0
2025-11-18,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,170246,17394,869,735,16348,67,171359,0
2025-11-19,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,171359,8304,1368,837,9747,7,170440,0
2025-11-20,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,170440,8280,154,1206,10139,72,167457,0
2025-11-21,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,167457,7877,1606,712,9487,14,166727,0
2025-11-22,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,166727,8661,2140,555,8643,44,168286,0
2025-11-23,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,168286,6756,166,436,8643,70,166059,0
2025-11-24,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,166059,11604,651,104,11088,91,167031,0
2025-11-25,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,167031,11138,246,1179,11372,59,165805,0
2025-11-26,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,165805,9244,59,1394,12132,34,161548,0
2025-11-27,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,161548,11176,412,1125,11810,6,160195,0
2025-11-28,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,160195,11275,1567,165,10476,58,162338,0
2025-11-29,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,162338,9049,756,1117,10185,82,160759,0
2025-11-30,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,160759,7395,757,264,9826,44,158777,0
2025-12-01,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,158777,6806,1921,70,9699,18,157717,0
2025-12-02,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,157717,13559,2261,1025,12529,89,159894,0
2025-12-03,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,159894,10642,1084,399,11201,101,159919,0
2025-12-04,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,159919,11415,2475,1514,10337,79,161879,0
2025-12-05,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,161879,11140,2409,441,10096,85,164806,0
2025-12-06,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,164806,8529,1437,204,8955,76,165537,0
2025-12-07,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,165537,8037,581,1374,9535,2,163244,0
2025-12-08,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,163244,8678,1359,1475,10993,47,160766,0
2025-12-09,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,160766,9217,1353,1043,11854,103,158336,0
2025-12-10,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,158336,11579,2151,816,10893,98,160259,0
2025-12-11,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,160259,11742,2105,1316,10720,97,161973,0
2025-12-12,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,161973,9486,2639,218,11104,97,162679,0
2025-12-13,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,162679,8044,1539,953,10027,93,161189,0
2025-12-14,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,161189,9445,1165,239,11483,62,160015,0
2025-12-15,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,160015,13298,1230,115,15182,126,159120,0
2025-12-16,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,159120,10795,1760,1049,12568,79,157979,0
2025-12-17,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,157979,8388,289,116,10416,59,156065,0
2025-12-18,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,156065,8775,1101,1454,11818,9,152660,0
2025-12-19,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,152660,10092,1185,1426,10165,75,152271,0
2025-12-20,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,152271,6933,808,1057,9204,15,149736,0
2025-12-21,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,149736,10570,673,1378,9965,26,149610,0
2025-12-22,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,149610,9151,2604,1056,11470,61,148778,0
2025-12-23,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,148778,8630,778,205,11956,19,146006,0
2025-12-24,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,146006,8898,375,1492,10876,9,142902,0
2025-12-25,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,142902,12800,1325,259,11779,62,144927,0
2025-12-26,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,144927,10518,2461,590,9672,64,147580,0
2025-12-27,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,147580,7135,1380,376,9780,29,145910,0
2025-12-28,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,145910,8704,2526,1366,9578,36,146160,0
2025-12-29,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,146160,9569,2417,136,10460,81,147469,0
2025-12-30,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,147469,9453,771,361,12180,67,145085,0
2025-12-31,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,145085,8603,1262,43,10707,33,144167,0
2026-01-01,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,144167,13084,1202,1366,12828,58,144201,0
2026-01-02,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,144201,9511,1091,599,8693,22,145489,0
2026-01-03,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,145489,8295,2298,1184,9138,15,145745,0
2026-01-04,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,145745,11265,1235,369,10091,94,147691,0
2026-01-05,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,147691,9994,480,1366,11126,55,145618,0
2026-01-06,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,145618,8961,1881,1629,11365,9,143457,0
2026-01-07,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,143457,10392,1419,1097,11606,26,142539,0
2026-01-08,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,142539,11642,2052,1110,14866,36,140221,0
2026-01-09,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,140221,7234,2213,1132,9971,87,138478,0
2026-01-10,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,138478,10102,1348,264,13831,93,135740,0
2026-01-11,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,135740,8481,727,1186,10441,86,133235,0
2026-01-12,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,133235,12598,215,1338,11353,110,133247,0
2026-01-13,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,133247,7637,2522,1583,10555,20,131248,0
2026-01-14,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,131248,9703,827,1575,11567,1,128635,0
2026-01-15,MX-TOL,SKU-danone-familiar-coco-y-nuez-con-cereal,128635,10263,1602,1081,10798,24,128597,0
2025-07-20,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,86563,4429,599,294,5001,47,86249,0
2025-07-21,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,86249,5512,1115,283,5551,0,87042,0
2025-07-22,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,87042,7829,1286,403,6938,26,88790,0
2025-07-23,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,88790,6208,395,541,6898,67,87887,0
2025-07-24,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,87887,3874,1159,52,5308,45,87515,0
2025-07-25,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,87515,4434,726,448,5793,36,86398,0
2025-07-26,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,86398,5941,1031,747,6110,2,86511,0
2025-07-27,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,86511,5494,75,699,5323,42,86016,0
2025-07-28,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,86016,4757,307,68,6054,14,84944,0
2025-07-29,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,84944,6362,570,197,6881,42,84756,0
2025-07-30,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,84756,5310,184,282,5678,53,84237,0
2025-07-31,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,84237,5513,1396,401,5497,1,85247,0
2025-08-01,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,85247,6215,138,830,5883,18,84869,0
2025-08-02,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,84869,5226,1242,403,5245,22,85667,0
2025-08-03,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,85667,4291,1068,298,5475,34,85219,0
2025-08-04,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,85219,4740,1084,613,5845,0,84585,0
2025-08-05,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,84585,4719,120,30,6328,3,83063,0
2025-08-06,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,83063,4725,1124,469,5584,5,82854,0
2025-08-07,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,82854,4657,152,328,6438,19,80878,0
2025-08-08,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,80878,6072,918,772,5957,56,81083,0
2025-08-09,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,81083,3535,334,68,5046,15,79823,0
2025-08-10,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,79823,5069,391,167,5233,20,79863,0
2025-08-11,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,79863,3961,1428,851,5596,7,78798,0
2025-08-12,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,78798,5022,830,271,6397,0,77982,0
2025-08-13,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,77982,4738,988,185,6542,35,76946,0
2025-08-14,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,76946,5461,770,879,6624,45,75629,0
2025-08-15,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,75629,5088,1417,30,5945,10,76149,0
2025-08-16,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,76149,4629,428,634,5009,1,75562,0
2025-08-17,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,75562,5064,1256,354,6151,12,75365,0
2025-08-18,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,75365,4890,537,248,5240,44,75260,0
2025-08-19,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,75260,6651,614,531,6141,44,75809,0
2025-08-20,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,75809,6280,488,582,6177,56,75762,0
2025-08-21,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,75762,4396,107,750,6064,36,73415,0
2025-08-22,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,73415,3774,1124,93,5300,44,72876,0
2025-08-23,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,72876,5236,427,544,5708,9,72278,0
2025-08-24,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,72278,5287,719,211,5613,37,72423,0
2025-08-25,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,72423,4728,1248,73,5513,42,72771,0
2025-08-26,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,72771,4815,457,827,5369,10,71837,0
2025-08-27,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,71837,6366,681,262,7150,6,71466,0
2025-08-28,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,71466,7333,1312,553,6623,21,72914,0
2025-08-29,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,72914,4818,1415,778,4904,8,73457,0
2025-08-30,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,73457,5812,1171,807,5446,2,74185,0
2025-08-31,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,74185,5287,801,474,5060,17,74722,0
2025-09-01,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,74722,6154,621,315,5841,56,75285,0
2025-09-02,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,75285,5734,1163,122,6314,46,75700,0
2025-09-03,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,75700,6175,750,121,6163,7,76334,0
2025-09-04,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,76334,5622,1256,499,5598,25,77090,0
2025-09-05,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,77090,4832,229,45,5174,42,76890,0
2025-09-06,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,76890,5176,1105,679,4789,10,77693,0
2025-09-07,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,77693,3690,234,562,4928,19,76108,0
2025-09-08,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,76108,4028,1395,202,5698,0,75631,0
2025-09-09,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,75631,5083,312,325,5824,54,74823,0
2025-09-10,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,74823,6496,948,778,6633,7,74849,0
2025-09-11,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,74849,4986,1255,140,6692,49,74209,0
2025-09-12,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,74209,4152,697,339,5230,5,73484,0
2025-09-13,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,73484,5915,1254,87,5903,21,74642,0
2025-09-14,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,74642,3918,346,229,5498,44,73135,0
2025-09-15,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,73135,6181,1220,70,5953,7,74506,0
2025-09-16,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,74506,5207,1092,22,6223,9,74551,0
2025-09-17,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,74551,6164,35,91,6672,21,73966,0
2025-09-18,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,73966,5023,529,665,6220,13,72620,0
2025-09-19,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,72620,4857,1293,268,4948,2,73552,0
2025-09-20,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,73552,6104,1052,419,6203,26,74060,0
2025-09-21,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,74060,5873,611,4,5670,50,74820,0
2025-09-22,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,74820,4389,893,488,5393,27,74194,0
2025-09-23,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,74194,5038,1086,216,6213,58,73831,0
2025-09-24,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,73831,6332,1130,655,6651,64,73923,0
2025-09-25,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,73923,5539,80,77,5896,21,73548,0
2025-09-26,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,73548,5147,319,815,5971,28,72200,0
2025-09-27,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,72200,6825,80,306,6170,22,72607,0
2025-09-28,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,72607,3561,950,125,4968,17,72008,0
2025-09-29,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,72008,5839,1365,230,5116,16,73850,0
2025-09-30,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,73850,5991,419,639,6353,36,73232,0
2025-10-01,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,73232,6095,1405,191,6679,57,73805,0
2025-10-02,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,73805,6054,295,162,5894,34,74064,0
2025-10-03,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,74064,4524,705,297,6147,52,72797,0
2025-10-04,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,72797,4494,939,287,4640,10,73293,0
2025-10-05,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,73293,5274,1386,524,5602,1,73826,0
2025-10-06,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,73826,6212,1224,778,5480,24,74980,0
2025-10-07,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,74980,7795,380,706,7065,43,75341,0
2025-10-08,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,75341,8274,435,108,7331,52,76559,0
2025-10-09,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,76559,6455,214,89,5644,24,77471,0
2025-10-10,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,77471,5398,875,828,5271,42,77603,0
2025-10-11,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,77603,5325,530,735,5561,27,77135,0
2025-10-12,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,77135,5634,881,622,5151,2,77875,0
2025-10-13,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,77875,6582,1107,512,5746,30,79276,0
2025-10-14,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,79276,6043,67,321,6232,5,78828,0
2025-10-15,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,78828,4174,488,592,5359,49,77490,0
2025-10-16,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,77490,6881,1102,236,6014,19,79204,0
2025-10-17,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,79204,4372,1231,682,5217,3,78905,0
2025-10-18,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,78905,4616,942,13,5004,29,79417,0
2025-10-19,MX-TOL,SKU-danone-familiar-con-trozos-de-durazno,79417,6670,69,150,5937,6,80063,0
